tick,unique-id,state,infection-start,infector-id,num-infected,masked
3,IA,0,4,0,false,0
8,S,-1,-1,0,false,0
9,S,-1,-1,0,false,0
6,S,-1,-1,0,false,0
7,S,-1,-1,0,false,0
1,S,-1,-1,0,false,0
5,S,-1,-1,0,false,0
2,S,-1,-1,0,false,0
0,S,-1,-1,0,false,0
4,IA,0,-1,2,false,0
3,IA,0,4,0,false,1
8,IS,1,4,0,false,1
9,S,-1,-1,0,false,1
6,S,-1,-1,0,false,1
7,S,-1,-1,0,false,1
1,S,-1,-1,0,false,1
5,S,-1,-1,0,false,1
2,S,-1,-1,0,false,1
0,S,-1,-1,0,false,1
4,IA,0,-1,4,false,1
3,IA,0,4,0,false,2
8,IS,1,4,2,false,2
9,IA,2,5,0,false,2
6,S,-1,-1,0,false,2
7,S,-1,-1,0,false,2
1,S,-1,-1,0,false,2
5,IA,2,8,2,false,2
2,S,-1,-1,0,false,2
0,S,-1,-1,0,false,2
4,IA,0,-1,4,false,2
3,IA,0,4,0,false,3
8,IS,1,4,4,false,3
9,IA,2,5,0,false,3
6,IS,3,8,2,false,3
7,S,-1,-1,0,false,3
1,IA,3,6,2,false,3
5,IA,2,8,2,false,3
2,IS,3,1,0,false,3
0,S,-1,-1,0,false,3
4,IA,0,-1,4,false,3
3,R,0,4,0,false,4
8,IS,1,4,4,false,4
9,IA,2,5,0,false,4
6,IS,3,8,2,false,4
7,S,-1,-1,0,false,4
1,IA,3,6,2,false,4
5,IA,2,8,2,false,4
2,IS,3,1,0,false,4
0,IA,4,4,0,false,4
4,IA,0,-1,6,false,4
3,R,0,4,0,false,5
8,R,1,4,4,false,5
9,IA,2,5,0,false,5
6,IS,3,8,2,false,5
7,S,-1,-1,0,false,5
1,IA,3,6,2,false,5
5,IA,2,8,2,false,5
2,IS,3,1,0,false,5
0,IA,4,4,0,false,5
4,IA,0,-1,6,false,5
3,R,0,4,0,false,6
8,R,1,4,4,false,6
9,R,2,5,0,false,6
6,IS,3,8,2,false,6
7,S,-1,-1,0,false,6
1,IA,3,6,2,false,6
5,IA,2,8,2,false,6
2,IS,3,1,0,false,6
0,IA,4,4,0,false,6
4,IA,0,-1,6,false,6
3,R,0,4,0,false,7
8,R,1,4,4,false,7
9,R,2,5,0,false,7
6,IS,3,8,2,false,7
7,S,-1,-1,0,false,7
1,IA,3,6,2,false,7
5,IA,2,8,2,false,7
2,IS,3,1,0,false,7
0,IA,4,4,0,false,7
4,IA,0,-1,6,false,7
3,R,0,4,0,false,8
8,R,1,4,4,false,8
9,R,2,5,0,false,8
6,R,3,8,2,false,8
7,S,-1,-1,0,false,8
1,IA,3,6,2,false,8
5,IA,2,8,2,false,8
2,IS,3,1,0,false,8
0,IA,4,4,0,false,8
4,IA,0,-1,6,false,8
3,R,0,4,0,false,9
8,R,1,4,4,false,9
9,R,2,5,0,false,9
6,R,3,8,2,false,9
7,IS,9,0,0,false,9
1,IA,3,6,2,false,9
5,IA,2,8,2,false,9
2,IS,3,1,0,false,9
0,IA,4,4,2,false,9
4,IA,0,-1,6,false,9
3,R,0,4,0,false,10
8,R,1,4,4,false,10
9,R,2,5,0,false,10
6,R,3,8,2,false,10
7,IS,9,0,0,false,10
1,IA,3,6,2,false,10
5,IA,2,8,2,false,10
2,IS,3,1,0,false,10
0,IA,4,4,2,false,10
4,IA,0,-1,6,false,10
3,R,0,4,0,false,11
8,R,1,4,4,false,11
9,R,2,5,0,false,11
6,R,3,8,2,false,11
7,IS,9,0,0,false,11
1,IA,3,6,2,false,11
5,R,2,8,2,false,11
2,IS,3,1,0,false,11
0,IA,4,4,2,false,11
4,IA,0,-1,6,false,11
3,R,0,4,0,false,12
8,R,1,4,4,false,12
9,R,2,5,0,false,12
6,R,3,8,2,false,12
7,IS,9,0,0,false,12
1,IA,3,6,2,false,12
5,R,2,8,2,false,12
2,IS,3,1,0,false,12
0,IA,4,4,2,false,12
4,IA,0,-1,6,false,12
3,R,0,4,0,false,13
8,R,1,4,4,false,13
9,R,2,5,0,false,13
6,R,3,8,2,false,13
7,IS,9,0,0,false,13
1,IA,3,6,2,false,13
5,R,2,8,2,false,13
2,R,3,1,0,false,13
0,IA,4,4,2,false,13
