tick,unique-id,state,infection-start,infector-id,num-infected,masked
3,IS,9,6,0,false,12
7,R,4,2,2,false,12
6,IA,5,5,2,false,12
5,R,3,8,2,false,12
2,R,3,8,4,false,12
4,S,-1,-1,0,false,12
0,IA,6,7,0,false,12
8,R,0,-1,6,false,12
1,IA,8,2,0,false,13
9,IS,4,8,0,false,13
3,IS,9,6,0,false,13
7,R,4,2,2,false,13
6,IA,5,5,2,false,13
5,R,3,8,2,false,13
2,R,3,8,4,false,13
4,S,-1,-1,0,false,13
0,IA,6,7,0,false,13
8,R,0,-1,6,false,13
1,IA,8,2,0,false,14
9,IS,4,8,0,false,14
3,IS,9,6,0,false,14
7,R,4,2,2,false,14
6,IA,5,5,2,false,14
5,R,3,8,2,false,14
2,R,3,8,4,false,14
4,S,-1,-1,0,false,14
0,IA,6,7,0,false,14
8,R,0,-1,6,false,14
1,IA,8,2,0,false,15
9,IS,4,8,0,false,15
3,R,9,6,0,false,15
7,R,4,2,2,false,15
6,IA,5,5,2,false,15
5,R,3,8,2,false,15
2,R,3,8,4,false,15
4,S,-1,-1,0,false,15
0,IA,6,7,0,false,15
8,R,0,-1,6,false,15
1,R,8,2,0,false,16
9,IS,4,8,0,false,16
3,R,9,6,0,false,16
7,R,4,2,2,false,16
6,IA,5,5,4,false,16
5,R,3,8,2,false,16
2,R,3,8,4,false,16
4,IS,16,6,0,false,16
0,IA,6,7,0,false,16
8,R,0,-1,6,false,16
1,R,8,2,0,false,17
9,IS,4,8,0,false,17
3,R,9,6,0,false,17
7,R,4,2,2,false,17
6,IA,5,5,4,false,17
5,R,3,8,2,false,17
2,R,3,8,4,false,17
4,R,16,6,0,false,17
0,IA,6,7,0,false,17
8,R,0,-1,6,false,17
1,R,8,2,0,false,18
9,R,4,8,0,false,18
3,R,9,6,0,false,18
7,R,4,2,2,false,18
6,IA,5,5,4,true,18
5,R,3,8,2,false,18
2,R,3,8,4,false,18
4,R,16,6,0,false,18
0,R,6,7,0,false,18
8,R,0,-1,6,false,18
1,R,8,2,0,false,19
9,R,4,8,0,false,19
3,R,9,6,0,false,19
7,R,4,2,2,false,19
6,IA,5,5,4,false,19
5,R,3,8,2,false,19
2,R,3,8,4,false,19
4,R,16,6,0,false,19
0,R,6,7,0,false,19
8,R,0,-1,6,false,19
1,R,8,2,0,false,20
9,R,4,8,0,false,20
3,R,9,6,0,false,20
7,R,4,2,2,false,20
6,IA,5,5,4,false,20
5,R,3,8,2,false,20
2,R,3,8,4,false,20
4,R,16,6,0,false,20
0,R,6,7,0,false,20
8,R,0,-1,6,false,20
1,R,8,2,0,false,21
9,R,4,8,0,true,21
3,R,9,6,0,false,21
7,R,4,2,2,false,21
6,R,5,5,4,false,21
5,R,3,8,2,false,21
2,R,3,8,4,false,21
4,R,16,6,0,false,21
0,R,6,7,0,false,21
8,R,0,-1,6,false,21
END
